brand,product,doc_type,codemark_id,branz_number,expiry_date,is_expired,status,bpir_status,scope_limitations
C_Interiors,Vertiface Lookbook,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Vertiface Manufacturers Warranty,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Vicinity Workstation Path to specify NZ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Vicinity Workstation Screens Data Sheet NZ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Vicinity Workstation Screens Install Instructions NZ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Vicinity Workstation Screens Lookbook NZ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Vicinity Workstation Screens Manufacturers Guarantee,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Wool Fabric Care and Maintenance Guide NZ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Wool Insulation Data Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Wool Insulation Install Instructions,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,Wool Insulation Material Safety Data Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,acoustic-panel-absorber,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,dECO-Flex-Installation-Guide_NZ_22,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,duct-insulation-liner,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-aircell-insulation-tape-product-datasheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-greenguard-gg300-product-datasheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-composite-steel-decking-CF210-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-composite-steel-decking-CF60-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-composite-steel-decking-CF80-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-composite-steel-decking-CFSR-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-composite-steel-decking-batten-fixing-pattern-e,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-concrete-rib-application-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-concrete-slab-application-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-concrete-slab-batten-fixing-pattern-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k10-concrete-slab-direct-fixing-pattern-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-external-corner-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-fixing-pattern-option-2-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-inter-story-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-internal-corner-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-k17-steel-ceiling-battens-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-k17-timber-ceiling-battens-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-wall-base-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-window-head-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-window-jamb-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-concrete-block-window-sill-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-external-corner-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-internal-corner-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-k17-steel-ceiling-battens-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-k17-timber-ceiling-battens-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-pipe-penetration-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-under-joists-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-wall-base-concrete-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-wall-base-timber-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-wall-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-window-head-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-window-jamb-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k17-timber-frame-window-sill-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-barge-termination-external-rigid-in,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-continuous-over-rafter-65mm-counter,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-continuous-over-rafter-90mm-counter,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-continuous-under-rafter-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-eaves-termination-external-rigid-in,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-flush-to-bottom-of-rafters-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-flush-to-top-of-rafters-continous-o,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-flush-to-top-of-rafters-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-flush-tobottom-of-rafters-continuou,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-frame-fully-filling-the-depth-of-rafters-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-k7-timber-lockwood-roof-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k10-g2-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k10-g2w-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k10-greentag-certificate-en-au,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k10-greentag-certificate-en-au,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k17-product-data-sheet-en-nz01,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"where there is a risk of moisture penetration
•
Not a component for structural b"
C_Interiors,kingspan-kooltherm-k17-user-installation-guide-en-nz01,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"or heavy 
surface linings such as tiles are to be applied."
C_Interiors,kingspan-kooltherm-k20-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k3-product-datasheet-en-nz-1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k5-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k5-user-installation-guide-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-kooltherm-k7-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"when risk of galvanic corrosion has been 
identified for the use with galvanised"
C_Interiors,kingspan-kooltherm-k7-installation-guide-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-steico-insulation-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-steico-insulation-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-therma-tr26-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-therma-tr27-tt47-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-therma-tr27-tt47-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-therma-tr28-product-data-sheet-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-therma-tr28-product-installation-guide-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,kingspan-thermakraft-cavap-alu-user-installation-guide-en-nz,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,martini-deco-deluxe,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,martini-deco-flex,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,martini-deco-quiet-board,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,martini-deco-quiet-panel,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,rondo-nz-datasheet-donn-v2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,rondo-nz-datasheet-key-lock,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,rondo-nz-datasheet-xpress,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-installation-guide-version-one,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-installation-guide-version-one,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-safety-datasheet-msds-0725,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-safety-datasheet-msds-0725,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-roof-continuous-over-rafter-65,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-roof-continuous-over-rafter-90,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-roof-continuous-over-rafter-ea,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-roof-continuous-over-rafter-ri,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-roof-continuous-over-rafter-ro,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-roof-continuous-over-rafter-va,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-structural-batten-wall-base-co,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-structural-batten-wall-base-ti,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-structural-batten-wall-top-no-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-structural-batten-wall-top-to-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-batten-externa,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-batten-interna,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-batten-pipe-pe,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-batten-plan-vi,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-batten-window-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-batten-window-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-batten-window-,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,steico-universal-timber-frame-wall-structural-floor-level-en,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,th-001_asona_triton_hygiene_standard_section_1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-001_asona_triton_direct_fix_12,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-003_asona_triton_30mm_services_cavity_11,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-004_asona_triton_concrete_double_tee_10,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-005_asona_triton_concrete_double_tee_-_furring_channel_11,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-006_asona_triton_floating_island_with_exposed_grid_11,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-009_asona_triton_flush_ceiling_join_details_9,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-010_asona_triton_raking_ceiling_-_long_section_detail_10,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,tr-015_asona_raking_ceiling_detail_9,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,ts-010_asona_triton_sport_wall_panels_1_1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
C_Interiors,warranty-new-zealand-v5-0325,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,0-ECKO-AG16-BRADS,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,0-ECKO-BC-BRADS,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,0-ECKO-DA-BRADS,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,0-ECKO-EC-BRADS,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,1-Bracing-Bracket-SPEC-Sheet-1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,1-TurboSpitze-Cladding-Screws-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,12kN-Pile-Fixing-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,2-I-Joist-Hangers-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,2-Joist-Hangers-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,3-CPC-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,3-ECKO-Loose-Nails-Staples,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,4-ECKO-Collated-Fasteners,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,4-ECKO-Collated-fasteners-gas-pack,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,4-Steel-Strap-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,5-ECKO-H-Packer,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,6-ECKO-Masonry-Fixings,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,6-MultiGrip-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,6kN-Pile-Fixing-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,7-Split-Hanger-SPEC-Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,8-Stud-Strap-SPEC-Sheet-1,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,A1-1-WB75-2,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,BPIR-Ecko-Brackets,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,Buildex_Low_Profile_Roof_Clip_Fastener_Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,Delfast_PlaceMakers_Nail_Guide_2023,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,Delfast_PlaceMakers_Rural_Range_2021,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,ECKO-Bolts-Rods-Washers-Fixing-BPIR-Decl-V1.0,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,ECKO-Brads-BPIR-Decl-V1.0,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,ECKO-Brads-BPIR-Decl-V1.0 (1),Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,ECKO-Collated-Nails-BPIR-Decl-V1.0,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,ECKO-Loose-Nails-Interior-BPIR-Decl-V1.0,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,ECKO-Staples-BPIR-Decl-V1.0,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,ECKO-TRex-17-Screws-BPIR-Decl-V1.0,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,ECKO-WANZ-Fixing-BPIR-Decl-V1.0,Unknown,,,,UNKNOWN,MISSING,DECLARED,the WANZ Guide.
F_Manufacturers,ECKO_T-Rex_17_Screws_BPIR_Declaration,Unknown,,,,UNKNOWN,MISSING,DECLARED,
F_Manufacturers,Fortress Fasteners - Master Product Guide 2025,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,Fortress Fasteners - RoofFast Self Drilling Screws,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,ITW_Buildex_2020_Catalog,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,ITW_Buildex_Catalog_2024-25,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,MiTek_LUMBERLOK_Timber_Connectors_Characteristic_Loadings,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,MiTek_Stud-to-Top-Plate_Fixing_Schedule_2024,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,NZ_Nails_Building_Product_Information_Sheet,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,NZ_SIP_Technical_Manual_Fasteners_Section,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"the  following:
  
 
❑ Check standard panel construction."
F_Manufacturers,Paslode_2020_Full_Catalog,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,Paslode_Fastener_Selection_Chart,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,PlaceMakers_Fastenings_Catalogue_2020,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,Pryda_Builders_Guide_NZ,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"bolt in timber 
failure and not the steel bracket when used for its intended app"
F_Manufacturers,Ramset_Technical_Product_Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,SPAX_Decking_Screw_Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,SPAX_Pacific_Product_Catalogue_2018-2019,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,SP_Fasteners_Pryda_Product_Catalogue,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,"for use as holding down straps on braced 
wall panels."
F_Manufacturers,Simpson_Strong-Tie_Mass_Timber_Connectors_AUNZ,Unknown,,,30/6/2025,YES,MISSING,UNDECLARED,
F_Manufacturers,Simpson_Strong-Tie_Timber_Construction_Connectors_Catalog,Unknown,,,31/12/2018,NO,MISSING,UNDECLARED,for structural applications.
F_Manufacturers,T-REX17-Screws_TurboTIP_01_JoltScrew,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,T-REX17-Screws_TurboTIP_01_batten-screws,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,T-REX17-Screws_TurboTIP_01_decking-screws-SS304,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
F_Manufacturers,Titan_Framing_Nails_BPIR_Declaration,Unknown,,,,UNKNOWN,MISSING,DECLARED,
Kingspan,Kingspan - warranty-new-zealand-v5-0325,Warranty,,,,UNKNOWN,MISSING,UNDECLARED,
Kingspan,kingspan-k12-internal-clip-and-channel-system-fixing-pattern,Technical_Drawing,,,,UNKNOWN,MISSING,UNDECLARED,
Kingspan,kingspan-k12-internal-concrete-block-clip-and-channel-system,Technical_Drawing,,,,UNKNOWN,MISSING,UNDECLARED,
Kingspan,kingspan-k12-internal-concrete-block-clip-and-channel-system,Technical_Drawing,,,,UNKNOWN,MISSING,UNDECLARED,
Kingspan,kingspan-k12-internal-timber-frame-clip-and-channel-system-p,Technical_Drawing,,,,UNKNOWN,MISSING,UNDECLARED,
Kingspan,kingspan-k12-internal-timber-frame-clip-and-channel-system-s,Technical_Drawing,,,,UNKNOWN,MISSING,UNDECLARED,
Marshall Innovations,Marshall - Product Guide (MASTER),Product_Guide,,,,UNKNOWN,MISSING,UNDECLARED,"where breathable 
protection is required, e."
Marshall Innovations,Marshall - Tekton - Product Overview,Product_Guide,,,,UNKNOWN,MISSING,UNDECLARED,
Marshall Innovations,Marshall - Trade Flash - Technical Data Sheet,Technical_Data_Sheet,,,,UNKNOWN,MISSING,UNDECLARED,
Masons,Masons - Barricade WD - Design and Installation Manual (MAST,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
Masons,Masons - Intertenancy - Wall System Design Guide,Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
Masons,Masons - UNI PRO - Flexible Air Barrier Installation (2025),Unknown,,,,UNKNOWN,MISSING,UNDECLARED,from the products warranty.
Masons,Masons - VHP Maxi - Roof Underlay Technical PASS (2026),Unknown,,,,UNKNOWN,MISSING,UNDECLARED,
01_Compliance,GIB - EzyBrace Systems (2016),Technical_Manual,,928,,UNKNOWN,ACTIVE,UNDECLARED,
01_Compliance,NZBC - E3_AS1 - Internal Moisture (2nd Ed Amd 7 2020),Building_Code,,1995,,UNKNOWN,ACTIVE,UNDECLARED,
01_Compliance,NZBC - H1_AS1 - Energy Efficiency (6th Ed 2026),Building_Code,,1473,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,593_2022,Unknown,,1450,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Abodo-Brochure-New-Growth-Feature-Timbers,Unknown,NZ70046,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Abodo-CodeMark-Weatherboard-Cladding-System-Manual,Unknown,NZ70046,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Abodo-Codemark-Certification-2020,Unknown,NZ70046,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Group-Number-Classification-Certificate-Fire-Rating-Abodo-Wo,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Inter-Tenancy-Wall-Technical-Literature-1,Unknown,,593,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,J-Frame-Care-Maintenance-Guide-CodeMark-1-1-2,Unknown,NZ70031,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,J-Frame-Design-Installation-Guide-2025-1,Unknown,CM70031,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,J-frame-BRANZ,Unknown,Certificat,646,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Performance-Testing-Guide-for-Vulcan-Timber-Abodo-Wood,Unknown,,3837,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Procedure-for-testing-moisture-content-of-J-Frame-2,Unknown,,585,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,RCS - Integra_Flooring - BRANZ - BRANZ Appraisal 1219 - Inte,Unknown,,1219,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,RCS - Integra_Flooring - Spec - Specification,Unknown,,4686,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,RCS - Integra_Flooring - Technical - BRANZ Report ST11534 - ,Unknown,,1222,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,TDS-69-Vulcan-Shingles-Roof-Dec-23,Unknown,,2018,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,TDS-70-Vulcan-Shingles-Wall-Dec-23,Unknown,specified,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Technical-Data-Sheet-66-Vulcan-Nexus-Cladding-Abodo-Wood,Unknown,status,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Technical-Data-Sheet-Vulcan-Cladding-Abodo-Wood-New-Zealand,Unknown,status,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Technical-Data-Sheet-Vulcan-Cladding-Vertical-Grain-Standard,Unknown,status,,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Triboard-Brochure-2022-1,Unknown,,481,,UNKNOWN,ACTIVE,UNDECLARED,
A_Structure,Triboard-Constuction-System-Appraisal-481,Unknown,,481,,UNKNOWN,ACTIVE,UNDECLARED,
